Date,TLT,GLD,SPY,VIX
2021-03-31,113.0683822632,159.9600067139,369.2142333984,19.3999996185
2021-04-01,114.9449996948,161.9799957275,373.2014770508,17.3299999237
2021-04-05,114.4434661865,161.9199981689,378.5580444336,17.9099998474
2021-04-06,115.2208404541,163.2200012207,378.3344421387,18.1200008392
2021-04-07,114.4184036255,162.7599945068,378.7723388672,17.1599998474
2021-04-08,115.3629379272,164.5099945068,380.5702819824,16.9500007629
2021-04-09,114.9449996948,163.2700042725,383.3370666504,16.6900005341
2021-04-12,114.8948822021,162.2799987793,383.4768371582,16.9099998474
2021-04-13,115.7558135986,163.4299926758,384.6133728027,16.6499996185
2021-04-14,115.3880310059,162.7200012207,383.2998352051,16.9899997711
2021-04-15,117.3189849854,165.3500061035,387.4174194336,16.5699996948
2021-04-16,116.4078521729,166.3500061035,388.7123718262,16.2500000000
2021-04-19,116.0734786987,165.8899993896,386.8026123047,17.2900009155
2021-04-20,116.6083984375,166.4799957275,383.9705810547,18.6800003052
2021-04-21,116.8424987793,168.1300048828,387.6037902832,17.5000000000
2021-04-22,117.3523788452,167.0399932861,384.0637207031,18.7099990845
2021-04-23,117.0765380859,166.3999938965,388.2278442383,17.3299999237
2021-04-26,116.9094238281,166.8399963379,389.0383300781,17.6399993896
2021-04-27,115.8895416260,166.4199981689,388.9544677734,17.5599994659
2021-04-28,115.9648437500,166.9100036621,388.8427734375,17.2800006866
2021-04-29,115.6221008301,166.2200012207,391.3206787109,17.6100006104
2021-04-30,115.8895416260,165.6600036621,388.7495727539,18.6100006104
2021-05-03,115.9590530396,167.8099975586,389.5880432129,18.3099994659
2021-05-04,116.7459869385,166.5800018311,387.1845092773,19.4799995422
2021-05-05,116.9384689331,167.2700042725,387.3056030273,19.1499996185
2021-05-06,117.1310501099,170.0599975586,390.3984985352,18.3899993896
2021-05-07,116.5533828735,171.5899963379,393.2397460938,16.6900005341
2021-05-10,115.3730316162,172.1100006104,389.3458251953,19.6599998474
2021-05-11,114.7200927734,172.1399993896,385.8709411621,21.8400001526
2021-05-12,113.5146408081,170.4299926758,377.6730041504,27.5900001526
2021-05-13,113.6904373169,171.1300048828,382.2098083496,23.1299991608
2021-05-14,114.7535934448,172.6900024414,388.0788269043,18.8099994659
2021-05-17,114.5108032227,174.6999969482,387.0913391113,19.7199993134
2021-05-18,114.2178192139,175.0399932861,383.7563476562,21.3400001526
2021-05-19,113.9415893555,175.1600036621,382.7501831055,22.1800003052
2021-05-20,114.8791427612,175.9600067139,386.8677062988,20.6700000763
2021-05-21,115.2475128174,176.0399932861,386.5510864258,20.1499996185
2021-05-24,115.6744461060,176.3500061035,390.4917297363,18.3999996185
2021-05-25,116.7459869385,177.9499969482,389.6252746582,18.8400001526
2021-05-26,116.5450592041,177.6399993896,390.3984985352,17.3600006104
2021-05-27,116.0762557983,177.7100067139,390.6033935547,16.7399997711
2021-05-28,115.8920745850,178.3800048828,391.3020935059,16.7600002289
2021-06-01,115.8661270142,177.8999938965,390.9574279785,17.8999996185
2021-06-02,116.1343612671,178.7700042725,391.5722656250,17.4799995422
2021-06-03,115.6984100342,175.2700042725,390.1190490723,18.0400009155
2021-06-04,117.2829055786,177.1600036621,393.6869812012,16.4200000763
2021-06-07,116.9223785400,177.8699951172,393.3049621582,16.4200000763
2021-06-08,117.7439727783,177.3200073242,393.3888854980,17.0699996948
2021-06-09,118.7834472656,176.9799957275,392.8019409180,17.8899993896
2021-06-10,119.4960632324,177.7400054932,394.6278381348,16.1000003815
2021-06-11,119.3032608032,175.7400054932,395.2800292969,15.6499996185
2021-06-14,118.3894882202,174.7100067139,396.1649780273,16.3899993896
2021-06-15,118.2469787598,174.0500030518,395.4383850098,17.0200004578
2021-06-16,118.1463317871,171.1100006104,393.2304382324,18.1499996185
2021-06-17,119.9151840210,165.8500061035,393.1001281738,17.7500000000
2021-06-18,122.1703948975,164.9299926758,387.7969665527,20.7000007629
2021-06-21,120.1248321533,166.9499969482,393.3486938477,17.8899993896
2021-06-22,120.4182739258,166.2500000000,395.4516296387,16.6599998474
2021-06-23,120.1081008911,166.1399993896,394.9750061035,16.3199996948
2021-06-24,120.3008651733,166.0399932861,397.3115234375,15.9700002670
2021-06-25,119.0517272949,166.5899963379,398.7227783203,15.6199998856
2021-06-28,120.2757415771,166.5800018311,399.5266113281,15.7600002289
2021-06-29,120.4769363403,164.8300018311,399.7415466309,16.0200004578
2021-06-30,121.0134658813,165.6300048828,400.0780334473,15.8299999237
2021-07-01,121.0201568604,166.1999969482,402.2931213379,15.4799995422
2021-07-02,121.7504959106,167.2899932861,405.3680725098,15.0699996948
2021-07-06,123.1775207520,168.1199951172,404.6296081543,16.4400005341
2021-07-07,124.2687454224,168.7599945068,406.0596313477,16.2000007629
2021-07-08,124.7556228638,168.6499938965,402.7510681152,19.0000000000
2021-07-09,123.0011520386,169.2100067139,407.0503234863,16.1800003052
2021-07-12,122.8417129517,169.0000000000,408.5083923340,16.1700000763
2021-07-13,121.9015960693,169.2200012207,407.1158142090,17.1200008392
2021-07-14,123.2866287231,171.0399932861,407.7232666016,16.3299999237
2021-07-15,124.6464920044,171.0700073242,406.3307495117,17.0100002289
2021-07-16,124.4114303589,169.4100036621,403.1436767578,18.4500007629
2021-07-19,127.1396026611,169.6100006104,397.1900024414,22.5000000000
2021-07-20,125.9139785767,169.3899993896,402.8819274902,19.7299995422
2021-07-21,124.3191299438,168.7599945068,406.1437683105,17.9099998474
2021-07-22,125.4943466187,169.0899963379,406.9942626953,17.6900005341
2021-07-23,124.6549072266,168.5599975586,411.1815185547,17.2000007629
2021-07-26,124.2855377197,168.1600036621,412.1908569336,17.5799999237
2021-07-27,125.6118240356,168.4400024414,410.3122558594,19.3600006104
2021-07-28,125.6201934814,169.2899932861,410.1439208984,18.3099994659
2021-07-29,124.9235458374,171.1699981689,411.8450317383,17.7000007629
2021-07-30,125.5111160278,169.8200073242,409.8449707031,18.2399997711
2021-08-02,126.6305847168,169.6100006104,408.9850463867,19.4599990845
2021-08-03,126.6977996826,169.4900054932,412.3122863770,18.0400009155
2021-08-04,126.9583587646,169.5299987793,410.2842712402,17.9699993134
2021-08-05,126.3112487793,168.8600006104,412.8825683594,17.2800006866
2021-08-06,124.2016754150,164.6399993896,413.5646972656,16.1499996185
2021-08-09,123.7562866211,161.7200012207,413.2283020020,16.7199993134
2021-08-10,123.1847457886,161.7700042725,413.7423095703,16.7900009155
2021-08-11,123.1091156006,164.0000000000,414.7704162598,16.1700000763
2021-08-12,122.9074096680,164.0399932861,416.0134582520,15.5900001526
2021-08-13,124.8488388062,166.3899993896,416.7705688477,15.4499998093
2021-08-16,125.1513748169,167.2200012207,417.7518920898,16.1200008392
2021-08-17,125.1009445190,166.9700012207,415.0134582520,17.9099998474
2021-08-18,125.5211791992,167.1000061035,410.4710388184,21.5699996948
2021-08-19,126.4456939697,166.6100006104,411.1066284180,21.6700000763
2021-08-20,126.5297546387,166.6999969482,414.3778686523,18.5599994659
2021-08-23,126.4456939697,168.7299957275,418.0229187012,17.1499996185
2021-08-24,125.4624023438,168.6499938965,418.6865234375,17.2199993134
2021-08-25,124.4202194214,167.4799957275,419.5650634766,16.7900009155
2021-08-26,124.7647857666,167.6699981689,417.0883483887,18.8400001526
2021-08-27,125.6136779785,170.1900024414,420.8174743652,16.3899993896
2021-08-30,125.9414291382,169.3500061035,422.6680603027,16.1900005341
2021-08-31,125.0841598511,169.6900024414,422.0418090820,16.4799995422
2021-09-01,125.2937774658,169.6999969482,422.2661743164,16.1100006104
2021-09-02,125.8406524658,169.2500000000,423.5653381348,16.4099998474
2021-09-03,124.6962051392,171.0599975586,423.4625244141,16.4099998474
2021-09-07,123.6442871094,167.7100067139,421.9483642578,18.1399993896
2021-09-08,124.4858322144,167.2899932861,421.4342651367,17.9599990845
2021-09-09,125.9921875000,168.0299987793,419.6305541992,18.7999992371
2021-09-10,124.8813323975,167.1799926758,416.3219299316,20.9500007629
2021-09-13,125.6387100220,167.7400054932,417.3874206543,19.3700008392
2021-09-14,127.1618652344,168.8200073242,415.1348876953,19.4599990845
2021-09-15,126.7158355713,167.8300018311,418.6024169922,18.1800003052
2021-09-16,126.1352233887,164.0299987793,417.9387512207,18.6900005341
2021-09-17,125.5293502808,163.7700042725,413.8677062988,20.8099994659
2021-09-20,127.0861206055,164.9400024414,406.9667663574,25.7099990845
2021-09-21,126.9766998291,166.0399932861,406.5823059082,24.3600006104
2021-09-22,127.7341079712,165.4199981689,410.5484619141,20.8700008392
2021-09-23,124.8476409912,163.5099945068,415.5366821289,18.6299991608
2021-09-24,123.6274719238,163.3000030518,416.2211303711,17.7500000000
2021-09-27,123.1730270386,163.6399993896,415.0303649902,18.7600002289
2021-09-28,121.2543945312,162.0500030518,406.6666870117,23.2500000000
2021-09-29,121.4647445679,161.3200073242,407.3511352539,22.5599994659
2021-09-30,121.4479904175,164.2200012207,402.3724365234,23.1399993896
2021-10-01,122.4700012207,164.5899963379,407.1542053223,21.1000003815
2021-10-04,122.1582489014,165.3600006104,401.9036254883,22.9599990845
2021-10-05,120.9786605835,164.5899963379,406.0853576660,21.2999992371
2021-10-06,121.6611251831,165.0299987793,407.7731628418,21.0000000000
2021-10-07,120.3888549805,164.1600036621,411.2986145020,19.5400009155
2021-10-08,119.5462341309,164.2299957275,410.5484619141,18.7700004578
2021-10-11,119.2429351807,163.9199981689,407.5762634277,20.0000000000
2021-10-12,121.2819595337,164.6600036621,406.5729064941,19.8500003815
2021-10-13,122.4615631104,167.5899963379,408.0356140137,18.6399993896
2021-10-14,122.9165878296,168.0000000000,414.8990478516,16.8600006104
2021-10-15,122.2004013062,165.3300018311,418.0587768555,16.2999992371
2021-10-18,122.7733612061,164.9199981689,419.2966003418,16.3099994659
2021-10-19,121.0797729492,165.4499969482,422.5313720703,15.6999998093
2021-10-20,120.2624588013,166.8999938965,424.1908569336,15.4899997711
2021-10-21,120.1191635132,166.7500000000,425.2973327637,15.0100002289
2021-10-22,121.4420547485,167.7700042725,424.8566589355,15.4300003052
2021-10-25,121.2566909790,168.9299926758,427.1350708008,15.2399997711
2021-10-26,122.2594070435,167.6799926758,427.5194702148,15.9799995422
2021-10-27,124.4837646484,168.1199951172,425.6254577637,16.9799995422
2021-10-28,124.0625839233,168.0800018311,429.7322387695,16.5300006866
2021-10-29,124.4416809082,166.6499938965,430.6042785645,16.2600002289
2021-11-01,123.5456771851,167.5200042725,431.3450317383,16.4099998474
2021-11-02,124.0940856934,167.1600036621,433.0889892578,16.0300006866
2021-11-03,122.8117294312,165.7700042725,435.7331237793,15.1000003815
2021-11-04,124.1025009155,167.6499938965,437.7864379883,15.4399995804
2021-11-05,125.9585647583,169.8399963379,439.3054504395,16.4799995422
2021-11-08,125.7223587036,170.4499969482,439.6803894043,17.2199993134
2021-11-09,127.3591079712,171.2899932861,438.2271423340,17.7800006866
2021-11-10,125.0305709839,173.1499938965,434.7016601562,18.7299995422
2021-11-11,124.8449401855,174.1199951172,434.8423156738,17.6599998474
2021-11-12,124.2965698242,174.4499969482,438.1239929199,16.2900009155
2021-11-15,122.7357940674,174.1799926758,438.2740478516,16.4899997711
2021-11-16,122.4236373901,172.9199981689,440.0086975098,16.3700008392
2021-11-17,123.3938522339,174.5000000000,438.9397888184,17.1100006104
2021-11-18,123.8578948975,173.9400024414,440.4305725098,17.5900001526
2021-11-19,125.1655578613,172.6100006104,439.6429748535,17.9099998474
2021-11-22,123.6975555420,168.7400054932,438.4053344727,19.1700000763
2021-11-23,121.9090118408,167.2799987793,438.9866333008,19.3799991608
2021-11-24,123.8662567139,167.1199951172,440.1586914062,18.5799999237
2021-11-26,126.9962692261,166.8500061035,430.3416137695,28.6200008392
2021-11-29,125.9754714966,166.6199951172,435.6205444336,22.9599990845
2021-11-30,127.8905715942,165.5000000000,427.1443786621,27.1900005341
2021-12-01,128.6795043945,166.1600036621,422.4000244141,31.1200008392
2021-12-02,128.8399810791,165.2400054932,428.8695983887,27.9500007629
2021-12-03,130.3773193359,166.6300048828,425.1379394531,30.6700000763
2021-12-06,128.5865631104,166.2200012207,430.1730041504,27.1800003052
2021-12-07,127.5476531982,166.8099975586,439.0709838867,21.8899993896
2021-12-08,125.3429870605,166.8999938965,440.2337341309,19.8999996185
2021-12-09,126.0440750122,165.8800048828,437.2614440918,21.5799999237
2021-12-10,125.7399902344,166.5800018311,441.3775634766,18.6900005341
2021-12-13,127.5983200073,167.0000000000,437.4676818848,20.3099994659
2021-12-14,127.2941894531,165.4400024414,434.4579162598,21.8899993896
2021-12-15,126.0694351196,166.1499938965,441.2463073730,19.2900009155
2021-12-16,126.1184539795,168.1600036621,437.3552551270,20.5699996948
2021-12-17,127.5476074219,167.8000030518,432.7004699707,21.5699996948
2021-12-20,126.5919799805,167.0899963379,428.0993957520,22.8700008392
2021-12-21,126.1099700928,167.0200042725,435.7019958496,21.0100002289
2021-12-22,126.6934814453,168.5899963379,440.0584106445,18.6299991608
2021-12-23,125.5941543579,168.9700012207,442.7965393066,17.9599990845
2021-12-27,125.8986282349,169.3699951172,449.0631408691,17.6800003052
2021-12-28,125.3996429443,168.6399993896,448.6961059570,17.5400009155
2021-12-29,124.0297546387,168.5899963379,449.2700805664,16.9500007629
2021-12-30,125.0698699951,169.8000030518,448.0281677246,17.3299999237
2021-12-31,125.3150405884,170.9600067139,446.8988342285,17.2199993134
2022-01-03,122.0255966187,168.3300018311,449.4864501953,16.6000003815
2022-01-04,121.5182037354,169.5700073242,449.3358764648,16.9099998474
2022-01-05,120.8586044312,169.0599975586,440.7076110840,19.7299995422
2022-01-06,121.1714553833,166.9900054932,440.2936706543,19.6100006104
2022-01-07,120.3004608154,167.7500000000,438.5529479980,18.7600002289
2022-01-10,120.5964508057,168.2599945068,438.0072631836,19.3999996185
2022-01-11,121.3998031616,170.2899932861,441.9967956543,18.4099998474
2022-01-12,120.9346618652,170.7400054932,443.1917114258,17.6200008392
2022-01-13,122.0086746216,170.1600036621,437.0851440430,20.3099994659
2022-01-14,120.1651840210,169.6699981689,437.2639160156,19.1900005341
2022-01-18,118.4739151001,169.3899993896,429.5201416016,22.7900009155
2022-01-19,119.2941589355,172.0800018311,425.0602111816,23.8500003815
2022-01-20,120.0298843384,171.6499938965,420.3556213379,25.5900001526
2022-01-21,121.4589614868,171.0899963379,412.1037902832,28.8500003815
2022-01-24,120.4611511230,172.0299987793,413.8538513184,29.8999996185
2022-01-25,120.2666397095,172.5800018311,408.8011474609,31.1599998474
2022-01-26,118.8121109009,169.7899932861,407.7754821777,31.9599990845
2022-01-27,120.9939041138,167.6000061035,405.7619323730,30.4899997711
2022-01-28,121.0361709595,167.1000061035,415.8391723633,27.6599998474
2022-01-31,120.4104232788,168.0899963379,423.3289184570,24.8299999237
2022-02-01,120.0107498169,168.2299957275,426.1892700195,21.9599990845
2022-02-02,120.4171829224,168.8399963379,430.3293457031,22.0900001526
2022-02-03,119.4772033691,168.6000061035,420.2144775391,24.3500003815
2022-02-04,117.7158508301,168.8600006104,422.1903686523,23.2199993134
2022-02-07,117.7920684814,170.1100006104,420.8355102539,22.8600006104
2022-02-08,117.0044555664,170.6300048828,424.2980346680,21.4400005341
2022-02-09,117.2246780396,171.2100067139,430.5081787109,19.9599990845
2022-02-10,115.3616867065,170.5599975586,422.7737121582,23.9099998474
2022-02-11,117.0722808838,173.8099975586,414.4372558594,27.3600006104
2022-02-14,115.6157836914,174.7400054932,413.0823059082,28.3299999237
2022-02-15,114.3031539917,173.0800018311,419.7440490723,25.7000007629
2022-02-16,114.9806213379,174.8600006104,420.2144775391,24.2900009155
2022-02-17,115.8359298706,177.2500000000,411.2381286621,28.1100006104
2022-02-18,117.0553436279,177.1199951172,408.5752563477,27.7500000000
2022-02-22,117.3601760864,177.4900054932,404.1906433105,28.8099994659
2022-02-23,115.7427749634,178.2899932861,397.0208129883,31.0200004578
2022-02-24,115.8189849854,177.1399993896,402.9955444336,30.3199996948
2022-02-25,115.9036331177,176.5500030518,411.8873596191,27.5900001526
2022-02-28,118.4440383911,178.3800048828,410.8334960938,30.1499996185
2022-03-01,119.8134918213,181.6199951172,404.5764160156,33.3199996948
2022-03-02,115.7180252075,179.7299957275,412.0190734863,30.7399997711
2022-03-03,116.8966064453,180.8000030518,409.9678649902,30.4799995422
2022-03-04,118.9146957397,183.6799926758,406.6369628906,31.9799995422
2022-03-07,118.0074005127,186.4100036621,394.6496582031,36.4500007629
2022-03-08,116.8203201294,191.5099945068,391.6575927734,35.1300010681
2022-03-09,115.6755599976,185.8200073242,402.1582641602,32.4500007629
2022-03-10,114.0136337280,186.3999938965,400.3422241211,30.2299995422
2022-03-11,114.3952026367,185.0899963379,395.2519531250,30.7500000000
2022-03-14,111.7241821289,182.3000030518,392.3632812500,31.7700004578
2022-03-15,111.5291595459,178.8899993896,400.9914855957,29.8299999237
2022-03-16,112.6230316162,180.0099945068,409.8832092285,26.6700000763
2022-03-17,111.7835617065,180.8899993896,415.0111999512,25.6700000763
2022-03-18,113.1487350464,179.3000030518,419.5567321777,23.8700008392
2022-03-21,110.5286331177,180.6699981689,419.4340209961,23.5300006866
2022-03-22,109.1125488281,179.3600006104,424.3420104980,22.9400005341
2022-03-23,111.5037231445,181.8099975586,418.8771362305,23.5699996948
2022-03-24,110.6303787231,183.1300048828,425.1914367676,21.6700000763
2022-03-25,109.0955886841,182.3800048828,427.2679748535,20.8099994659
2022-03-28,110.0282974243,179.0599975586,430.3070983887,19.6299991608
2022-03-29,110.8592987061,179.1399993896,435.6303710938,18.8999996185
2022-03-30,111.7241821289,180.5800018311,432.9404296875,19.3299999237
2022-03-31,111.9955368042,180.6499938965,426.2768859863,20.5599994659
2022-04-01,112.4218673706,179.5000000000,427.4849853516,19.6299991608
2022-04-04,111.6405563354,180.3699951172,431.1470336914,18.5699996948
2022-04-05,109.1183547974,179.2400054932,425.7011718750,21.0300006866
2022-04-06,108.2350921631,179.6600036621,421.4443664551,22.1000003815
2022-04-07,107.4198379517,180.3399963379,423.5680541992,21.5499992371
2022-04-08,106.2564163208,181.4700012207,422.4353942871,21.1599998474
2022-04-11,104.5748901367,182.3699951172,415.2150268555,24.3700008392
2022-04-12,104.4305648804,183.7700042725,413.6765747070,24.2600002289
2022-04-13,104.6428604126,184.6499938965,418.4146728516,21.8199996948
2022-04-14,102.5452423096,184.0399932861,413.2046508789,22.7000007629
2022-04-18,102.0356903076,184.6100006104,413.3746032715,22.1700000763
2022-04-19,101.2713851929,181.8200073242,420.0475158691,21.3700008392
2022-04-20,103.3095092773,182.7100067139,419.7360839844,20.3199996948
2022-04-21,102.5452423096,182.0599975586,413.4595031738,22.6800003052
2022-04-22,101.8998184204,180.2899932861,402.1146240234,28.2099990845
2022-04-25,102.9188995361,177.0500030518,404.4458007812,27.0200004578
2022-04-26,103.9549789429,177.3200073242,392.7327880859,33.5200004578
2022-04-27,102.6216506958,175.9799957275,393.8370056152,31.6000003815
2022-04-28,102.7745056152,176.9299926758,403.7851257324,29.9899997711
2022-04-29,101.4412231445,176.9100036621,388.8630371094,33.4000015259
2022-05-02,99.6828536987,173.6300048828,391.2037048340,32.3400001526
2022-05-03,100.3549041748,174.0899963379,392.9969482422,29.2500000000
2022-05-04,100.9078674316,175.8000030518,404.9649353027,25.4200000763
2022-05-05,98.1431503296,175.1300048828,390.5713195801,31.2000007629
2022-05-06,96.6969833374,175.4199981689,388.2400512695,30.1900005341
2022-05-09,97.5476684570,172.8800048828,375.8096008301,34.7500000000
2022-05-10,98.4323501587,171.4199981689,376.6779479980,32.9900016785
2022-05-11,100.3294296265,172.8200073242,370.6940002441,32.5600013733
2022-05-12,100.1422271729,170.1699981689,370.3070678711,31.7700004578
2022-05-13,98.6620407104,168.7899932861,379.1602783203,28.8700008392
2022-05-16,98.5599822998,170.3999938965,377.6217956543,27.4699993134
2022-05-17,97.3690109253,169.3300018311,385.3895874023,26.1000003815
2022-05-18,99.4446792603,169.4199981689,369.8539733887,30.9599990845
2022-05-19,99.6828536987,171.9100036621,367.5887451172,29.3500003815
2022-05-20,100.8142776489,172.0299987793,367.7491760254,29.4300003052
2022-05-23,99.1554718018,172.8300018311,374.6298522949,28.4799995422
2022-05-24,101.1120223999,174.1300048828,371.7700195312,29.4500007629
2022-05-25,101.5118255615,173.0800018311,375.0545654297,28.3700008392
2022-05-26,101.0524444580,172.7599945068,382.5487060547,27.5000000000
2022-05-27,101.2991561890,172.8500061035,391.9399108887,25.7199993134
2022-05-31,99.1554718018,171.1399993896,389.7407531738,26.1900005341
2022-06-01,99.0421066284,172.2299957275,386.5882873535,25.6900005341
2022-06-02,99.0932312012,174.3500061035,393.9503479004,24.7199993134
2022-06-03,98.8802185059,172.5800018311,387.4849548340,24.7900009155
2022-06-06,97.0564956665,171.8200073242,388.6647949219,25.0699996948
2022-06-07,98.1046905518,172.9400024414,392.3929138184,24.0200004578
2022-06-08,97.2354278564,172.7799987793,388.1268310547,23.9599990845
2022-06-09,97.5592956543,172.2299957275,378.8960266113,26.0900001526
2022-06-10,96.9542388916,174.5399932861,367.9096374512,27.7500000000
2022-06-13,93.9118881226,169.9299926758,353.9407958984,34.0200004578
2022-06-14,92.7273483276,168.5700073242,352.8742675781,32.6899986267
2022-06-15,94.4572906494,170.7700042725,357.9049987793,29.6200008392
2022-06-16,95.2072448730,172.6900024414,346.0597229004,32.9500007629
2022-06-17,95.5140228271,171.2700042725,346.8057556152,31.1299991608
2022-06-21,93.8948593140,170.6300048828,355.5360717773,30.1900005341
2022-06-22,96.4769973755,171.3099975586,354.8915710449,28.9500007629
2022-06-23,97.2695083618,170.2599945068,358.3703002930,29.0499992371
2022-06-24,95.9230804443,170.0899963379,369.7642822266,27.2299995422
2022-06-27,95.1049804688,169.8999938965,368.3519897461,26.9500007629
2022-06-28,95.5481338501,169.6199951172,360.8254699707,28.3600006104
2022-06-29,97.0394439697,169.4900054932,360.5316162109,28.1599998474
2022-06-30,97.8916320801,168.4600067139,357.6026000977,28.7099990845
2022-07-01,98.8966598511,168.3200073242,361.3847351074,26.7000007629
2022-07-05,99.6736755371,164.7500000000,362.0672607422,27.5400009155
2022-07-06,98.0000839233,162.1399993896,363.2901000977,26.7299995422
2022-07-07,97.1376724243,162.2299957275,368.7310791016,26.0799999237
2022-07-08,96.0617828369,162.3000030518,368.4277954102,24.6399993896
2022-07-11,97.7183227539,161.4299926758,364.2190551758,26.1700000763
2022-07-12,98.2989654541,160.8300018311,360.9960937500,27.2900009155
2022-07-13,99.4260864258,161.6000061035,359.1001892090,26.8199996948
2022-07-14,98.6148834229,159.3300018311,358.2281494141,26.3999996185
2022-07-15,99.1698989868,159.0099945068,365.0721435547,24.2299995422
2022-07-18,98.1367034912,159.1600036621,362.0577697754,25.2999992371
2022-07-19,97.6072921753,159.5399932861,371.8403015137,24.5000000000
2022-07-20,97.8634796143,158.0399932861,374.2100524902,23.8799991608
2022-07-21,99.5541381836,160.2700042725,378.0207214355,23.1100006104
2022-07-22,101.2277526855,160.6699981689,374.5133972168,23.0300006866
2022-07-25,100.2372741699,160.2299957275,374.9684143066,23.3600006104
2022-07-26,100.3141174316,160.0399932861,370.5321655273,24.6900005341
2022-07-27,99.7505264282,161.6699981689,380.1535949707,23.2399997711
2022-07-28,100.5446853638,163.6399993896,384.9216308594,22.3299999237
2022-07-29,100.2714157104,164.1000061035,390.5332641602,21.3299999237
2022-08-01,102.6863021851,165.0299987793,389.3767395020,22.8400001526
2022-08-02,100.5135192871,164.0500030518,386.8079528809,23.9300003052
2022-08-03,102.0960540771,164.4499969482,392.8651428223,21.9500007629
2022-08-04,102.0618209839,167.1699981689,392.5997619629,21.4400005341
2022-08-05,99.6324081421,165.2899932861,391.9362182617,21.1499996185
2022-08-08,101.2406005859,166.6900024414,391.4811706543,21.2900009155
2022-08-09,100.8471069336,167.1999969482,389.9266052246,21.7700004578
2022-08-10,100.1884384155,166.7799987793,398.1165771484,19.7399997711
2022-08-11,97.8530960083,166.3399963379,398.1165771484,20.2000007629
2022-08-12,98.8454055786,167.8699951172,404.8563232422,19.5300006866
2022-08-15,98.7598495483,165.7100067139,406.5246276855,19.9500007629
2022-08-16,99.1704788208,165.4199981689,407.3209228516,19.6900005341
2022-08-17,98.1354064941,164.3500061035,404.4298095703,19.8999996185
2022-08-18,98.2808227539,163.9199981689,405.6052246094,19.5599994659
2022-08-19,96.6982803345,162.7200012207,400.1546020508,20.6000003815
2022-08-22,96.3732299805,161.6399993896,391.8224792480,23.7999992371
2022-08-23,95.8428344727,162.7700042725,390.8746032715,24.1100006104
2022-08-24,95.1413650513,163.2500000000,392.1257629395,22.8199996948
2022-08-25,96.4673004150,163.7500000000,397.6616516113,21.7800006866
2022-08-26,97.1944198608,161.7599945068,384.2012329102,25.5599994659
2022-08-29,96.3902969360,161.8600006104,381.6607666016,26.2099990845
2022-08-30,96.6298217773,160.5099945068,377.4708862305,26.2099990845
2022-08-31,95.7059631348,159.2700042725,374.5987548828,25.8700008392
2022-09-01,93.9537506104,157.8699951172,375.7742004395,25.5599994659
2022-09-02,94.4852371216,159.2599945068,371.8118591309,25.4699993134
2022-09-06,92.1449966431,158.3300018311,370.4089660645,26.9099998474
2022-09-07,93.6023025513,159.9400024414,377.0632934570,24.6399993896
2022-09-08,92.6421890259,158.9799957275,379.5279235840,23.6100006104
2022-09-09,92.8478927612,159.8200073242,385.4240417480,22.7900009155
2022-09-12,92.0849685669,160.6300048828,389.5663757324,23.8700008392
2022-09-13,92.2992706299,158.5399932861,372.6271362305,27.2700004578
2022-09-14,92.6164779663,157.9299926758,374.0490417480,26.1599998474
2022-09-15,92.5564498901,154.9799957275,369.8023071289,26.2700004578
2022-09-16,91.7849349976,155.8399963379,366.9811096191,26.2999992371
2022-09-19,91.9992294312,155.9600067139,369.8269653320,25.7600002289
2022-09-20,91.0819854736,155.0700073242,365.5818786621,27.1599998474
2022-09-21,92.6078796387,155.7899932861,359.2048034668,27.9899997711
2022-09-22,90.2419052124,155.6999969482,356.1875305176,27.3500003815
2022-09-23,90.6104888916,153.0099945068,350.2196960449,29.9200000763
2022-09-26,88.8788833618,151.2299957275,346.7550659180,32.2599983215
2022-09-27,86.5386123657,151.5399932861,345.8699340820,32.5999984741
2022-09-28,89.4361038208,154.6900024414,352.6753540039,30.1800003052
2022-09-29,88.9731903076,154.6600036621,345.3082275391,31.8400001526
2022-09-30,87.8244705200,154.6699981689,339.9685974121,31.6200008392
2022-10-03,89.2199478149,158.4299926758,348.9443054199,30.1000003815
2022-10-04,88.9707717896,160.6999969482,359.7568664551,29.0699996948
2022-10-05,88.1200790405,159.8099975586,358.9192504883,28.5499992371
2022-10-06,87.6303024292,159.6300048828,355.2167053223,30.5200004578
2022-10-07,86.7795486450,157.8800048828,345.3082275391,31.3600006104
2022-10-10,85.4305114746,155.4799957275,342.6717834473,32.4500007629
2022-10-11,85.8085784912,155.1600036621,340.5016479492,33.6300010681
2022-10-12,86.2296295166,155.9900054932,339.3785400391,33.5699996948
2022-10-13,85.4047241211,154.9100036621,348.3350219727,31.9400005341
2022-10-14,84.7000961304,152.9799957275,340.3970031738,32.0200004578
2022-10-17,84.2876052856,153.4199981689,349.1441040039,31.3700008392
2022-10-18,84.4852676392,153.7500000000,353.2464599609,30.5000000000
2022-10-19,82.9471893311,151.6900024414,350.7431640625,30.7600002289
2022-10-20,81.5292968750,151.4499969482,347.8021240234,29.9799995422
2022-10-21,80.0599288940,154.1499938965,356.2541503906,29.6900005341
2022-10-24,79.3982620239,153.6499938965,360.6134338379,29.8500003815
2022-10-25,81.7097778320,154.0000000000,366.3719177246,28.4599990845
2022-10-26,82.8869628906,154.9799957275,363.6116638184,27.2800006866
2022-10-27,83.7548904419,154.7400054932,361.6700439453,27.3899993896
